TransactionID,CustomerID,AccountNumber,TransactionTypeID,TransactionAmount,UsageQuantity,TDUAmount,CreatedDate
43823,3020,RESI-103387,2,37.77,212,7.7,2025-10-10
45692,3166,RESI-103539,4,0.94,0,0,2025-10-10
46171,3200,COMM-103578,2,561.89,4785,76.28,2025-10-10
48610,4593,RESI-106126,2,30.52,222,3.95,2025-10-10
55625,3847,RESI-104305,3,6.9,271,7.74,2025-10-10
55813,3857,RESI-104319,2,17.02,141,2.41,2025-10-10
56567,3912,SMALLCOMM-104378,4,13.1,0,0,2025-10-10
57783,4008,COMM-104481,2,114.84,1167,23.7,2025-10-10
60065,4162,COMM-104663,2,383.11,3358,95.11,2025-10-10
61756,4271,COMM-104799,2,471.95,4586,63.31,2025-10-10
62721,4332,COMM-104867,2,247.23,2466,51.58,2025-10-10
64000,4416,RESI-104958,2,23.54,194,5.68,2025-10-10
65646,4531,COMM-105091,3,96.94,3080,45.93,2025-10-10
71926,4905,SMALLCOMM-105502,2,223.4,1675,35.07,2025-10-10
201,821,RESI-106080,2,33.65,274,4.95,2025-10-09
589,3361,RESI-106101,4,0.92,0,0,2025-10-09
1017,59,RESI-100066,2,10.39,63,1.69,2025-10-09
2235,155,SMALLCOMM-100171,2,96.5,803,11.55,2025-10-09
5562,383,RESI-100428,2,34.03,219,4.74,2025-10-09
9606,654,SMALLCOMM-100729,4,11.58,0,0,2025-10-09
12575,862,RESI-100960,2,27.29,214,3.31,2025-10-09
15123,1033,RESI-101153,2,41.55,298,8.65,2025-10-09
15323,1046,SMALLCOMM-101166,2,222.99,1652,30.67,2025-10-09
15636,1067,RESI-101189,2,18.47,117,3.5,2025-10-09
16113,1104,COMM-101232,4,26.27,0,0,2025-10-09
16516,1131,COMM-101262,2,145.57,1777,26.13,2025-10-09
16740,1143,RESI-101277,2,17.09,105,3.36,2025-10-09
20178,1375,RESI-101538,2,37.55,224,8.61,2025-10-09
21067,1434,RESI-101607,3,9.24,250,8.57,2025-10-09
21374,1455,COMM-101630,2,293.58,3371,46.89,2025-10-09
23270,1582,SMALLCOMM-101782,4,14.76,0,0,2025-10-09
24815,1685,RESI-101898,2,19.86,136,4.43,2025-10-09
26767,1807,RESI-102037,2,35.24,244,3.55,2025-10-09
27892,1880,SMALLCOMM-102118,2,109.44,987,24.66,2025-10-09
28907,1951,RESI-102200,2,11.03,67,1.74,2025-10-09
32205,2197,RESI-102472,4,0.8,0,0,2025-10-09
32684,2236,COMM-102514,2,116.82,1101,27.53,2025-10-09
32759,2241,RESI-102519,2,14.78,112,2.48,2025-10-09
33276,2276,COMM-102556,2,389.27,4526,62.51,2025-10-09
34543,2369,RESI-102655,2,34.9,207,7.25,2025-10-09
34747,2383,COMM-102670,2,325.79,3321,46.16,2025-10-09
35614,2439,RESI-102736,2,45.58,262,9.05,2025-10-09
37615,2578,COMM-102889,2,141.27,1426,18.11,2025-10-09
41855,2872,SMALLCOMM-103223,2,105.5,1023,16.82,2025-10-09
42663,2934,RESI-103291,2,13.71,86,1.69,2025-10-09
42845,2946,RESI-103304,2,34.93,220,7.32,2025-10-09
45416,3143,RESI-103515,2,37.85,277,6.6,2025-10-09
51454,3556,SMALLCOMM-103976,2,109.47,826,21.03,2025-10-09
51490,3559,RESI-103979,2,17.32,143,4.09,2025-10-09
52058,3595,RESI-104023,2,14.38,93,2.23,2025-10-09
52938,3655,COMM-104086,2,267.8,2736,62.93,2025-10-09
53398,3696,RESI-104132,2,30.62,189,5.67,2025-10-09
55274,3823,RESI-104279,3,5.32,91,1.47,2025-10-09
55775,3855,RESI-104317,2,31.79,228,6.34,2025-10-09
57524,3983,COMM-104454,4,22.59,0,0,2025-10-09
60027,4160,COMM-104661,2,515.88,4753,94.83,2025-10-09
64278,4436,RESI-104978,2,25.95,204,3.97,2025-10-09
65224,4506,COMM-105059,2,368.02,3763,76.54,2025-10-09
65315,4515,RESI-105069,4,1.5,0,0,2025-10-09
65757,4541,RESI-105102,4,0.87,0,0,2025-10-09
65997,4562,RESI-105124,2,15.75,130,3.63,2025-10-09
67158,4640,RESI-105216,2,18.67,130,3.1,2025-10-09
68614,4733,RESI-105320,2,14.1,80,1.45,2025-10-09
70525,4873,COMM-105467,2,384.51,3303,87.91,2025-10-09
71594,4116,RESI-106013,2,24.45,144,4.42,2025-10-09
72000,4912,SMALLCOMM-105510,4,9.38,0,0,2025-10-09
73167,4987,SMALLCOMM-105590,2,282.44,2033,62.96,2025-10-09
183,11,SMALLCOMM-100012,2,73.44,530,13.78,2025-10-08
663,3012,RESI-106105,2,23.25,148,3.92,2025-10-08
1205,75,RESI-100084,2,28.91,206,6.2,2025-10-08
1242,76,COMM-100086,2,129.46,1568,18.62,2025-10-08
3134,217,RESI-100239,2,52.46,293,7.53,2025-10-08
4001,275,SMALLCOMM-100306,2,266.22,2003,53.1,2025-10-08
4314,294,RESI-100327,2,27.62,155,3.85,2025-10-08
7582,520,RESI-100583,2,24.1,160,3.9,2025-10-08
8516,582,SMALLCOMM-100650,2,153.24,1273,36.6,2025-10-08
9365,637,RESI-100710,2,8.79,64,0.99,2025-10-08
10656,723,SMALLCOMM-100807,4,14.28,0,0,2025-10-08
12074,825,RESI-100921,2,10.08,72,1.08,2025-10-08
12761,875,RESI-100975,2,31.66,236,5.12,2025-10-08
13688,932,RESI-101041,2,9.23,74,2.18,2025-10-08
13725,934,RESI-101043,4,2.29,0,0,2025-10-08
14145,967,RESI-101077,2,11.96,93,1.7,2025-10-08
15985,1097,COMM-101223,3,116.99,3190,58.65,2025-10-08
18103,1246,COMM-101389,2,318.24,2837,68.38,2025-10-08
18717,1278,RESI-101430,2,36.51,210,8.29,2025-10-08
18862,1288,RESI-101440,2,32.92,214,6.3,2025-10-08
20569,1399,RESI-101566,2,15.48,99,2.08,2025-10-08
20954,1427,RESI-101599,4,0.74,0,0,2025-10-08
22010,1493,RESI-101679,4,2.76,0,0,2025-10-08
22048,1495,RESI-101681,3,1.94,88,3.22,2025-10-08
22066,1496,RESI-101682,2,18.21,123,3.97,2025-10-08
22289,1508,COMM-101697,3,113.4,3240,27.77,2025-10-08
22832,1541,COMM-101736,2,212.2,2083,40.61,2025-10-08
24189,1639,RESI-101847,2,20.51,125,2.21,2025-10-08
25348,1721,RESI-101937,2,29.04,210,7.02,2025-10-08
26010,1763,SMALLCOMM-101985,4,14.25,0,0,2025-10-08
26731,1805,COMM-102035,4,11.85,0,0,2025-10-08
27011,1825,SMALLCOMM-102055,2,85.49,839,10.04,2025-10-08
27379,1852,RESI-102083,2,25.22,171,4.88,2025-10-08
29979,2030,SMALLCOMM-102284,2,303.59,2143,74.98,2025-10-08
30569,2073,RESI-102336,2,12.25,88,2.82,2025-10-08
31800,2159,SMALLCOMM-102433,2,247.77,1742,57.93,2025-10-08
33590,2298,RESI-102578,2,45.33,273,10.58,2025-10-08
33608,2299,COMM-102579,2,224.33,2074,44.03,2025-10-08
35538,2435,RESI-102732,2,39.78,264,9.33,2025-10-08
38303,2627,RESI-102945,2,35,278,8.62,2025-10-08
39897,2738,RESI-103075,2,33.07,204,6.3,2025-10-08
40940,2811,COMM-103156,4,22.26,0,0,2025-10-08
42405,2912,RESI-103268,3,5.12,138,2.61,2025-10-08
42940,2951,SMALLCOMM-103309,2,179.85,1407,34.62,2025-10-08
43067,2958,RESI-103316,2,8.55,60,1.39,2025-10-08
43805,3019,RESI-103386,2,26.07,146,3.72,2025-10-08
44511,3069,RESI-103438,2,17,105,2.36,2025-10-08
44900,3100,COMM-103472,2,119.44,1390,19.47,2025-10-08
46556,3225,RESI-103609,2,29,171,5.02,2025-10-08
47561,3296,RESI-103691,2,14.27,80,1.66,2025-10-08
48264,4802,RESI-106107,2,28.84,208,3.62,2025-10-08
50135,3471,RESI-103881,4,1.39,0,0,2025-10-08
50819,3519,RESI-103934,2,32.49,244,3.93,2025-10-08
51344,3551,COMM-103968,2,284.38,2465,45.09,2025-10-08
52699,3637,RESI-104068,2,9.78,61,1.75,2025-10-08
54340,3756,SMALLCOMM-104202,4,18.71,0,0,2025-10-08
54726,3783,SMALLCOMM-104233,4,17.9,0,0,2025-10-08
56750,3927,SMALLCOMM-104393,4,25.38,0,0,2025-10-08
58058,4024,SMALLCOMM-104502,2,203.45,1886,37.8,2025-10-08
58353,4041,COMM-104524,3,57.92,2748,66.64,2025-10-08
59751,4142,SMALLCOMM-104639,2,181.35,1787,18.61,2025-10-08
59824,4148,COMM-104645,4,42.67,0,0,2025-10-08
59916,4152,SMALLCOMM-104650,2,68.23,664,16.36,2025-10-08
60665,4198,RESI-104708,2,25.78,189,6.41,2025-10-08
60702,4203,COMM-104714,3,59.95,1990,48.6,2025-10-08
61537,4258,SMALLCOMM-104783,2,212.4,1844,44.17,2025-10-08
64018,4417,RESI-104959,2,25.06,183,3.24,2025-10-08
64389,4444,SMALLCOMM-104986,2,198.84,1839,37.93,2025-10-08
65425,4520,SMALLCOMM-105076,2,190.52,1387,44.31,2025-10-08
66735,4613,SMALLCOMM-105184,2,304,2202,44.87,2025-10-08
67619,4668,RESI-105246,4,2.05,0,0,2025-10-08
71114,2631,RESI-105987,2,31.86,216,4.46,2025-10-08
72128,4919,COMM-105518,4,32.37,0,0,2025-10-08
72225,4925,RESI-105526,2,38.46,259,9.36,2025-10-08
73924,3924,RESI-106058,2,10.23,81,2.04,2025-10-08
73942,4494,RESI-106059,2,38.56,229,7.45,2025-10-08
347,4361,RESI-106088,2,40.39,263,10.01,2025-10-07
2124,146,RESI-100160,2,45.45,263,7.63,2025-10-07
3171,220,RESI-100242,2,27.37,153,4.45,2025-10-07
5506,378,COMM-100423,4,14.97,0,0,2025-10-07
5856,399,RESI-100446,2,27.97,174,3.65,2025-10-07
7144,487,SMALLCOMM-100547,2,258.55,2372,39.78,2025-10-07
7217,492,RESI-100552,2,14.28,114,3.03,2025-10-07
8206,563,SMALLCOMM-100629,2,292.99,1992,44.83,2025-10-07
9998,679,RESI-100758,2,20.22,137,3.85,2025-10-07
11448,783,COMM-100873,4,29.18,0,0,2025-10-07
12204,832,RESI-100929,2,31.14,194,5.99,2025-10-07
13297,910,COMM-101012,2,287.63,2518,56.44,2025-10-07
13389,914,COMM-101018,2,417.99,3947,83.55,2025-10-07
13798,940,RESI-101049,2,48.56,300,8.45,2025-10-07
13943,955,RESI-101065,2,43.13,264,9.32,2025-10-07
14238,970,COMM-101083,2,593.07,4967,82.59,2025-10-07
15984,1097,COMM-101223,2,379.66,3190,58.65,2025-10-07
17663,1211,RESI-101353,3,9.85,180,3.23,2025-10-07
17699,1214,RESI-101356,2,32.63,261,6.16,2025-10-07
17935,1233,SMALLCOMM-101376,4,18.15,0,0,2025-10-07
18512,1268,RESI-101417,2,8.8,54,1.96,2025-10-07
18789,1282,SMALLCOMM-101434,4,3.88,0,0,2025-10-07
18916,1293,COMM-101445,2,179.6,1837,22.72,2025-10-07
19099,1303,RESI-101457,2,25.27,195,2.81,2025-10-07
19480,1326,RESI-101484,2,9.42,77,1.55,2025-10-07
20196,1378,COMM-101541,2,265.32,2324,36.39,2025-10-07
20215,1379,SMALLCOMM-101543,2,191.31,1875,39.7,2025-10-07
20735,1408,SMALLCOMM-101577,2,359.29,2432,88.58,2025-10-07
22139,1500,RESI-101686,2,33.64,278,6.02,2025-10-07
23546,1600,COMM-101801,2,354.9,3459,42.03,2025-10-07
27579,1862,COMM-102095,2,272.76,3362,55.88,2025-10-07
28502,1927,COMM-102170,2,286.29,2806,56.08,2025-10-07
29512,1997,RESI-102249,2,37.81,214,6.03,2025-10-07
29603,2004,SMALLCOMM-102256,2,181.66,1521,31.23,2025-10-07
29640,2006,RESI-102258,2,24.6,140,5.88,2025-10-07
29716,2012,RESI-102264,2,33.41,264,7.88,2025-10-07
32168,2192,RESI-102467,2,10.68,63,2.09,2025-10-07
33901,2320,SMALLCOMM-102603,2,162.4,1303,28.03,2025-10-07
33992,2328,RESI-102611,3,4.47,122,3.82,2025-10-07
37266,2554,RESI-102865,2,21.1,145,2.34,2025-10-07
38706,2655,RESI-102979,2,39.37,232,4.06,2025-10-07
40664,2794,RESI-103137,2,38.33,232,9.11,2025-10-07
40995,2812,SMALLCOMM-103159,4,21,0,0,2025-10-07
41143,2821,RESI-103168,2,11.08,76,2.56,2025-10-07
41433,2843,SMALLCOMM-103191,2,250.44,2024,59.26,2025-10-07
41999,2880,SMALLCOMM-103233,2,154.26,1065,17.98,2025-10-07
42035,2883,COMM-103236,2,527.51,4649,116.46,2025-10-07
42790,2942,RESI-103299,2,27.85,181,4.96,2025-10-07
43196,2969,COMM-103330,4,15.5,0,0,2025-10-07
43363,2983,RESI-103347,3,1.94,85,1.31,2025-10-07
43419,2989,SMALLCOMM-103353,2,218.97,1540,28.48,2025-10-07
44456,3065,COMM-103434,2,169.76,1914,30.01,2025-10-07
44716,3082,RESI-103453,2,34.6,251,5.47,2025-10-07
45822,3175,SMALLCOMM-103548,2,316.58,2133,65.82,2025-10-07
45950,3183,COMM-103557,2,413.18,3494,58.39,2025-10-07
46839,3247,SMALLCOMM-103636,2,329.6,2363,73.73,2025-10-07
48134,3338,RESI-103735,2,21.21,121,2.9,2025-10-07
48207,3344,SMALLCOMM-103741,2,348.34,2392,55.87,2025-10-07
49566,3429,RESI-103835,2,33.5,219,6.04,2025-10-07
51417,3553,RESI-103973,2,17.89,139,1.82,2025-10-07
54505,3769,SMALLCOMM-104215,2,274.52,2488,58.1,2025-10-07
54744,3784,RESI-104234,2,8.43,65,1.15,2025-10-07
54890,3797,SMALLCOMM-104247,2,267.92,2001,53.24,2025-10-07
55073,3810,COMM-104263,3,215.02,4618,80.02,2025-10-07
55905,3863,SMALLCOMM-104325,2,119.51,1147,12.09,2025-10-07
56973,3942,COMM-104410,4,19.85,0,0,2025-10-07
57322,3971,SMALLCOMM-104440,2,297.12,2443,40.01,2025-10-07
59496,4116,RESI-104612,4,3.22,0,0,2025-10-07
60227,4173,SMALLCOMM-104676,2,264.7,2128,33.29,2025-10-07
60464,4187,COMM-104695,2,458.35,4108,50.29,2025-10-07
60629,4195,RESI-104705,2,24.72,168,2.55,2025-10-07
60829,4208,RESI-104721,2,22.1,168,5.41,2025-10-07
62073,4293,RESI-104823,2,41.06,236,6.67,2025-10-07
63157,4359,SMALLCOMM-104898,2,77.7,642,11.69,2025-10-07
63708,4396,RESI-104935,4,1.17,0,0,2025-10-07
63816,4403,COMM-104944,4,23.88,0,0,2025-10-07
64131,4428,COMM-104970,2,432.63,3767,48.53,2025-10-07
64645,4457,RESI-105005,3,8.97,226,3.25,2025-10-07
67250,4645,RESI-105221,2,12.04,76,1.67,2025-10-07
68025,4692,SMALLCOMM-105275,2,152.88,1265,23.13,2025-10-07
68872,4749,SMALLCOMM-105337,2,262.51,2285,50.56,2025-10-07
70175,4844,RESI-105436,2,24.02,159,3.94,2025-10-07
72018,4913,RESI-105511,2,24.67,170,5.57,2025-10-07
72500,4943,RESI-105546,2,19.78,131,2.53,2025-10-07
73408,3563,RESI-106030,4,1.76,0,0,2025-10-07
328,3271,RESI-106087,2,38.81,230,7.6,2025-10-06
1499,94,SMALLCOMM-100105,2,220.26,1959,41.27,2025-10-06
1627,103,RESI-100116,2,28.24,219,3.59,2025-10-06
2217,154,RESI-100170,2,35.79,269,7.25,2025-10-06
2494,174,COMM-100191,2,230.33,2439,56.72,2025-10-06
4276,293,COMM-100325,2,377.41,4465,68.16,2025-10-06
5176,354,SMALLCOMM-100396,2,186.88,1824,26.33,2025-10-06
5434,375,RESI-100418,2,38.02,219,4.62,2025-10-06
7527,517,SMALLCOMM-100580,4,7.93,0,0,2025-10-06
8007,544,RESI-100610,2,7.57,52,1.51,2025-10-06
9403,639,RESI-100712,2,34.79,285,7.04,2025-10-06
9533,649,COMM-100723,2,446.84,3834,67.42,2025-10-06
11375,778,RESI-100867,2,27.28,190,5.82,2025-10-06
12240,837,SMALLCOMM-100934,2,126.65,961,16.01,2025-10-06
12501,858,RESI-100956,2,11.27,93,1.33,2025-10-06
13425,915,COMM-101021,2,366.07,3317,50.66,2025-10-06
15341,1047,SMALLCOMM-101167,2,162.23,1485,19.62,2025-10-06
15398,1050,RESI-101170,2,21.94,146,3.01,2025-10-06
16964,1162,SMALLCOMM-101300,2,73.96,630,8.77,2025-10-06
18972,1294,RESI-101448,2,9.29,65,1.66,2025-10-06
19663,1340,RESI-101498,2,34.43,207,8,2025-10-06
19828,1351,RESI-101509,2,30.68,242,7.25,2025-10-06
19976,1360,RESI-101519,2,27.26,157,3.18,2025-10-06
20291,1384,RESI-101548,2,24.91,161,4.34,2025-10-06
20918,1424,RESI-101596,2,33.36,269,4.48,2025-10-06
21393,1457,RESI-101632,2,40.64,271,9.27,2025-10-06
21583,1469,SMALLCOMM-101647,2,77.71,520,11.06,2025-10-06
22047,1495,RESI-101681,2,14.59,88,3.22,2025-10-06
22176,1502,SMALLCOMM-101688,3,53.18,1914,50.25,2025-10-06
22288,1508,COMM-101697,2,268.9,3240,27.77,2025-10-06
24319,1647,RESI-101855,4,2.2,0,0,2025-10-06
24722,1678,COMM-101889,2,188.7,2051,46.02,2025-10-06
26158,1771,COMM-101993,2,293.05,2624,54.41,2025-10-06
27763,1875,COMM-102111,2,173.4,1536,22.45,2025-10-06
29255,1974,SMALLCOMM-102225,2,124.23,971,14.53,2025-10-06
30976,2096,RESI-102363,2,31.04,238,6.1,2025-10-06
31397,2128,RESI-102397,2,19.09,107,3.19,2025-10-06
33425,2288,RESI-102568,2,33.09,187,6.96,2025-10-06
35208,2412,RESI-102707,2,17.63,127,2.73,2025-10-06
36605,2509,RESI-102813,2,32.79,240,6.31,2025-10-06
36902,2529,COMM-102835,2,244.45,2461,45.04,2025-10-06
37084,2543,RESI-102853,2,18.9,105,4.72,2025-10-06
37192,2548,SMALLCOMM-102859,4,7.96,0,0,2025-10-06
37690,2586,RESI-102897,2,9.95,58,2.06,2025-10-06
37932,2604,RESI-102917,2,24.39,190,5.92,2025-10-06
39163,2690,RESI-103015,2,13.4,95,2.26,2025-10-06
40023,2747,RESI-103086,2,27.82,224,4.47,2025-10-06
40389,2774,SMALLCOMM-103116,4,9.92,0,0,2025-10-06
40462,2779,SMALLCOMM-103121,2,182.43,1380,43.35,2025-10-06
41087,2818,SMALLCOMM-103165,2,173.94,1300,34.35,2025-10-06
41524,2850,SMALLCOMM-103198,2,187.85,1285,44.27,2025-10-06
42609,2931,RESI-103288,4,1.61,0,0,2025-10-06
42681,2935,RESI-103292,2,32.61,197,5.48,2025-10-06
46283,3206,SMALLCOMM-103588,2,287.13,2046,43.52,2025-10-06
47227,3275,RESI-103666,2,27.47,221,4.62,2025-10-06
50317,3488,RESI-103899,2,44.88,288,8.94,2025-10-06
50597,3506,RESI-103921,3,6,215,4.31,2025-10-06
54526,3771,COMM-104217,3,41.25,2117,41.6,2025-10-06
54615,3776,RESI-104222,4,2.57,0,0,2025-10-06
54762,3786,RESI-104236,2,16.1,96,2.54,2025-10-06
54981,3804,SMALLCOMM-104256,2,136.93,1334,33.56,2025-10-06
56454,3905,SMALLCOMM-104371,4,21.67,0,0,2025-10-06
56732,3925,COMM-104391,2,179.1,1791,43.6,2025-10-06
56899,3940,SMALLCOMM-104406,2,148.19,1352,30.2,2025-10-06
56918,3941,SMALLCOMM-104407,2,106.38,976,24.78,2025-10-06
57285,3966,RESI-104435,2,30.55,205,7.6,2025-10-06
58723,4067,RESI-104554,3,9.23,176,4.28,2025-10-06
59127,4094,SMALLCOMM-104585,2,97.49,822,14.17,2025-10-06
61335,4246,RESI-104770,2,29.6,217,4.93,2025-10-06
62443,4317,COMM-104849,2,207.72,2202,27.1,2025-10-06
62462,4318,SMALLCOMM-104851,3,121.32,1826,31.77,2025-10-06
63302,4367,RESI-104906,2,40.65,278,8.65,2025-10-06
63357,4373,RESI-104912,2,18.25,121,4,2025-10-06
64259,4435,RESI-104977,2,20.1,167,2.73,2025-10-06
65645,4531,COMM-105091,2,254.75,3080,45.93,2025-10-06
66381,4590,RESI-105159,2,24.56,157,4.76,2025-10-06
66528,4602,RESI-105171,2,37.38,252,7.43,2025-10-06
66582,4604,RESI-105174,2,34.04,255,6.09,2025-10-06
66695,4611,COMM-105182,2,270.43,2623,57.71,2025-10-06
67656,4670,SMALLCOMM-105248,2,247.97,1735,61.88,2025-10-06
67952,4687,SMALLCOMM-105268,2,203.76,1754,24.89,2025-10-06
68043,4693,COMM-105276,2,184.53,1764,24.1,2025-10-06
68191,4702,RESI-105286,2,33.06,220,8.19,2025-10-06
69278,4782,RESI-105371,2,31.13,224,5.72,2025-10-06
70083,4834,COMM-105425,4,24.87,0,0,2025-10-06
70966,4900,RESI-105497,2,35.92,288,3.78,2025-10-06
72390,4937,RESI-105540,2,42.92,252,6.12,2025-10-06
73020,4975,RESI-105578,2,13.93,86,1.94,2025-10-06
1112,67,COMM-100075,2,234.9,1988,45.77,2025-10-05
1150,68,RESI-100077,2,23.12,149,5.68,2025-10-05
1848,122,RESI-100135,2,29.99,232,7.42,2025-10-05
1886,125,SMALLCOMM-100138,2,179.64,1656,41.91,2025-10-05
2951,202,RESI-100224,2,23.25,182,5.57,2025-10-05
3889,265,RESI-100294,2,11.93,76,2.46,2025-10-05
4975,341,SMALLCOMM-100383,2,222.76,1774,28.61,2025-10-05
5359,369,RESI-100412,2,26.4,189,5.12,2025-10-05
5968,407,RESI-100454,2,14.31,119,3.28,2025-10-05
6023,411,SMALLCOMM-100458,2,304.62,2318,62.96,2025-10-05
6318,432,SMALLCOMM-100482,2,144.15,1137,31.61,2025-10-05
7455,510,RESI-100573,2,47.14,287,6.33,2025-10-05
9551,650,RESI-100725,2,35.31,236,5.18,2025-10-05
11243,769,COMM-100858,2,169.09,1521,40.55,2025-10-05
11277,771,SMALLCOMM-100860,4,4.15,0,0,2025-10-05
11831,807,SMALLCOMM-100902,4,11.05,0,0,2025-10-05
11833,807,SMALLCOMM-100902,2,125.85,868,21.47,2025-10-05
13503,920,RESI-101027,2,28.15,187,5.69,2025-10-05
15048,1028,COMM-101147,2,119.54,1210,12.35,2025-10-05
15874,1087,RESI-101213,2,37.87,236,5.37,2025-10-05
17463,1196,RESI-101337,2,22.66,129,3.28,2025-10-05
18066,1243,RESI-101386,2,21.3,133,2.23,2025-10-05
18141,1247,COMM-101392,3,42.89,1449,16.11,2025-10-05
20400,1391,COMM-101557,4,34.09,0,0,2025-10-05
20882,1422,SMALLCOMM-101594,2,225.82,1868,29.07,2025-10-05
23785,1617,RESI-101819,2,8.68,54,2.09,2025-10-05
24871,1690,RESI-101903,2,38.56,299,5.54,2025-10-05
26381,1785,RESI-102010,2,8.23,53,1.58,2025-10-05
26934,1821,SMALLCOMM-102051,2,118.21,870,28.23,2025-10-05
27836,1877,SMALLCOMM-102115,2,224.65,1594,48.37,2025-10-05
29291,1980,RESI-102231,2,22.59,145,2.5,2025-10-05
29679,2009,RESI-102261,2,32.19,232,7.76,2025-10-05
29866,2019,RESI-102273,2,23.53,181,3.49,2025-10-05
30347,2061,COMM-102319,2,540.43,4902,89.61,2025-10-05
31854,2166,RESI-102440,2,24.43,162,5.06,2025-10-05
32590,2232,COMM-102508,3,88.15,2656,53.77,2025-10-05
33093,2266,RESI-102544,2,9.81,65,1.52,2025-10-05
33644,2301,SMALLCOMM-102582,2,148.62,1060,29.76,2025-10-05
33663,2303,RESI-102584,2,38.25,232,6.03,2025-10-05
33846,2314,COMM-102597,2,102.91,1249,25.6,2025-10-05
34378,2354,RESI-102640,2,32.8,237,6.29,2025-10-05
34654,2377,RESI-102663,2,40.89,253,6.74,2025-10-05
34692,2379,RESI-102665,2,23.08,130,5.4,2025-10-05
34970,2394,RESI-102684,3,13.45,183,7.53,2025-10-05
37579,2576,SMALLCOMM-102887,2,240.1,1624,30.32,2025-10-05
38006,2608,RESI-102921,2,19.42,109,3.86,2025-10-05
38043,2612,SMALLCOMM-102925,2,245.09,2225,31.78,2025-10-05
38339,2629,SMALLCOMM-102947,2,116.96,1074,13.12,2025-10-05
39089,2686,COMM-103011,4,32.25,0,0,2025-10-05
39219,2695,SMALLCOMM-103020,4,21.91,0,0,2025-10-05
41106,2819,RESI-103166,2,30.86,231,5.49,2025-10-05
42627,2932,RESI-103289,2,48.17,283,7.4,2025-10-05
43510,2994,SMALLCOMM-103359,2,71.64,642,12.11,2025-10-05
44398,3061,SMALLCOMM-103429,2,179,1460,28.04,2025-10-05
44809,3092,RESI-103463,2,34.14,238,7.6,2025-10-05
46098,3196,RESI-103573,2,25.97,155,5.49,2025-10-05
47080,3264,RESI-103653,2,31.44,221,6.65,2025-10-05
47467,3290,COMM-103683,2,115.94,1208,20.65,2025-10-05
48629,662,RESI-106127,2,29.47,175,6.34,2025-10-05
48849,3381,RESI-103780,2,31.1,209,7.12,2025-10-05
49257,3409,SMALLCOMM-103813,2,85.7,628,18.36,2025-10-05
50207,3480,RESI-103890,2,11.79,69,2.38,2025-10-05
50521,3499,SMALLCOMM-103914,2,205.92,1707,35.82,2025-10-05
51284,3546,RESI-103963,2,17.08,127,2.4,2025-10-05
52021,3592,RESI-104020,2,50.25,298,7.77,2025-10-05
52167,3602,SMALLCOMM-104030,2,64.96,570,7.88,2025-10-05
52369,3613,SMALLCOMM-104044,2,105.75,723,13.6,2025-10-05
52792,3643,RESI-104074,3,12.1,140,5.46,2025-10-05
53584,3708,RESI-104146,3,3.56,64,1.27,2025-10-05
54009,3735,SMALLCOMM-104179,2,171.95,1529,29.11,2025-10-05
54780,3787,RESI-104237,2,13.67,80,3.11,2025-10-05
56288,3897,RESI-104360,2,22.49,141,4.07,2025-10-05
57193,3959,RESI-104428,2,18.65,147,3.5,2025-10-05
57469,3979,RESI-104449,2,48.46,279,11.65,2025-10-05
58428,4045,RESI-104529,2,33.27,243,6.1,2025-10-05
58575,4056,COMM-104542,2,263.45,2706,37.89,2025-10-05
58960,4085,RESI-104574,4,1.05,0,0,2025-10-05
59184,4098,SMALLCOMM-104589,2,203.63,1858,29.6,2025-10-05
60353,4180,COMM-104687,2,515.09,4726,93.63,2025-10-05
60974,4221,COMM-104736,2,464.9,4771,79.27,2025-10-05
61242,4239,SMALLCOMM-104761,3,35.97,562,11.71,2025-10-05
61904,4281,RESI-104809,2,26.67,177,5.35,2025-10-05
62939,4348,RESI-104884,2,12.02,79,2.81,2025-10-05
62975,4350,COMM-104886,2,229.57,2009,35.95,2025-10-05
65297,4514,RESI-105068,2,33.03,225,5.78,2025-10-05
65978,4561,COMM-105123,4,52.65,0,0,2025-10-05
66217,4581,SMALLCOMM-105148,2,179.88,1322,39.54,2025-10-05
66677,4611,COMM-105181,2,484.78,4978,103.45,2025-10-05
67454,4657,SMALLCOMM-105233,2,269.66,1984,40.43,2025-10-05
69112,4770,SMALLCOMM-105359,2,145.28,1224,35.32,2025-10-05
70562,4874,SMALLCOMM-105469,3,71.14,2056,58.95,2025-10-05
73463,994,RESI-106033,2,11.15,86,2.43,2025-10-05
73719,1263,RESI-106047,2,28.45,218,4.18,2025-10-05
74181,573,RESI-106072,2,19.2,124,2.61,2025-10-05
645,335,RESI-106104,2,8.76,70,2.01,2025-10-04
701,39,COMM-100042,2,356.16,4113,53.08,2025-10-04
2530,177,COMM-100196,2,424.96,4586,67.54,2025-10-04
3300,226,COMM-100251,2,507.6,4716,92.17,2025-10-04
3378,231,RESI-100256,3,4.6,245,7.09,2025-10-04
3579,243,SMALLCOMM-100268,2,154.61,1398,17.63,2025-10-04
3779,259,RESI-100284,2,9.42,55,1.52,2025-10-04
4110,282,RESI-100313,2,47.05,278,6.9,2025-10-04
5047,345,RESI-100387,2,17.16,101,1.73,2025-10-04
5508,378,COMM-100423,2,389.99,3264,91.53,2025-10-04
5673,389,COMM-100435,4,21.58,0,0,2025-10-04
